"esdcode","esdname","districtcode","schoolcode","districtname","schoolname","subject","indexall","indexamericanindian","indexasian","indexblack","indexhispanic","indexwhite","indexpacificislander","indextwoormoreraces","indexspecialed","indexltdenglish","indexlowincome","mettargetall","mettargetamericanindian","mettargetasian","mettargetblack","mettargethispanic","mettargetwhite","mettargetpacificislander","mettargettwoormoreraces","mettargetspecialed","mettargetltdenglish","mettargetlowincome"
"18801","Olympic Educational Service District 114","18401","3791","Central Kitsap School District","Fairview Junior High School","Math","-34.9","0","0","-39.2","-24.1","-28.9","0","-35.9","-54.3","-51.6","-39.8","No","N<Required","Yes","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","3791","Central Kitsap School District","Fairview Junior High School","Reading","-29.9","0","0","-17.5","-19.4","-25.9","0","-31.4","-47.2","-1.6","-35.1","No","N<Required","Yes","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4393","Central Kitsap School District","Green Mountain Elementary","Math","-40.7",,,,"-36.8",,"0","-11.5",,,"-37.4","No","N/A","N/A","N<Required","N<Required","No","N<Required","N<Required","No","N/A","No"
"18801","Olympic Educational Service District 114","18401","4393","Central Kitsap School District","Green Mountain Elementary","Reading","-27.1",,,,"0",,"0","-11.5",,,"-23.4","No","N/A","N/A","N<Required","N<Required","No","N<Required","N<Required","No","N/A","No"
"18801","Olympic Educational Service District 114","18401","3594","Central Kitsap School District","John D. “Bud” Hawk Elementary at Jackson Park","Math","-36.6",,"0","-69.8",,"-24.6",,,,,"-44.4","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","3594","Central Kitsap School District","John D. “Bud” Hawk Elementary at Jackson Park","Reading","-32","-75","0","-19.8",,"-22.3",,,,,"-37.3","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4509","Central Kitsap School District","Klahowya Secondary","Math","-56.6",,"0",,,"-54.4",,,,"0","-66.1","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4509","Central Kitsap School District","Klahowya Secondary","Reading","-47.1","-75","0",,,"-46",,,"-73.1","0","-56","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","1653","Central Kitsap School District","New Frontiers Jr High","Math","-75.4",,,,,"-64.9",,,,,"-64.9","N<Required","N/A","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","1653","Central Kitsap School District","New Frontiers Jr High","Reading","-19.2",,,,,"0",,,"-3.2",,"-22.2","N<Required","N/A","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","1740","Central Kitsap School District","Off Campus","Math",,,,,,,,"0","-14.2",,"-67.4","No","N/A","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","1740","Central Kitsap School District","Off Campus","Reading",,,,,"-50",,,"-25","-28.3",,"-67.4","No","N/A","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","4100","Central Kitsap School District","Olympic High School","Math","-89.8",,"-75.5",,,"-87.6",,"-79.9",,,"-89.1","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4100","Central Kitsap School District","Olympic High School","Reading","-85.8",,"-67.9",,"-79.2","-84.3",,"-73.1",,,"-84.6","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4527","Central Kitsap School District","Pinecrest Elementary","Math","-40.9",,"-2.9","-38.1",,"-32.3","-75",,,"-45.3","-45.1","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4527","Central Kitsap School District","Pinecrest Elementary","Reading","-27.3",,"-2.5","-14.9",,"-16.9",,,,"-37.5","-36.5","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4249","Central Kitsap School District","Ridgetop Junior High","Math","-22.5","0",,"-4.9","-14.4","-20.1","-60","-8.2","-58.5","-26.1","-26.6","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4249","Central Kitsap School District","Ridgetop Junior High","Reading","-30.7",,,"-32.2","-22.9","-26.1",,"-16.3","-77.3","-22.9","-38.4","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4372","Central Kitsap School District","Silver Ridge Elementary","Math","-26.4","-50","-5.7","-33.3",,"-22.7","-33.3",,,"-32.9","-23.4","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4372","Central Kitsap School District","Silver Ridge Elementary","Reading","-18.9","0","-5.7",,,"-15","-33.3",,,"-25.3","-17","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4101","Central Kitsap School District","Silverdale Elementary","Math","-32.5",,"0","-85.7",,"-26.3","-33.3",,"-49.9","-16.5","-34.2","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4101","Central Kitsap School District","Silverdale Elementary","Reading","-24.2",,"-10.5","-28.5",,"-17.9","-33.3",,"-47.9","-8.3","-25.9","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4135","Central Kitsap School District","Woodlands Elementary","Math","-50.2",,"-10.5","-58.5","-13.2","-46.9",,"-38.2",,,"-57.7","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4135","Central Kitsap School District","Woodlands Elementary","Reading","-39.1","0","-0.6",,"-14.2","-37","-50","-16.6","-70","-18.7","-47.1","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","3259","Central Valley School District","Adams Elementary","Math","-33.4",,"-2.4",,"-45.2",,"0","-42.8","-86.2","-30.5","-38.3","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"32801","Educational Service District 101","32356","3259","Central Valley School District","Adams Elementary","Reading","-34.8",,"-2.4",,"-19",,"0","-15.6","-79.5","-36.8","-40.6","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"32801","Educational Service District 101","32356","3918","Central Valley School District","Barker Center","Math",,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","32356","3918","Central Valley School District","Barker Center","Reading","-43.2",,,,,"-39.4",,,,,"-45.4","N<Required","N/A","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","32356","3260","Central Valley School District","Bowdish Middle School","Math","-58.8","-41.9","0","-42.4",,"-56.2",,,,,"-67.8","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","3260","Central Valley School District","Bowdish Middle School","Reading","-42.7","-21.9","0","-24",,"-39.3",,,,,"-52.3","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","2892","Central Valley School District","Broadway Elementary","Math","-44.6","-66.6",,,"-10.2","-41.6",,"-8.1","-54.1","-67.7","-48.3","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","2892","Central Valley School District","Broadway Elementary","Reading","-38.8","0",,"-50","-6.8","-35.7","-55.9","-41.5","-49.4","-52.1","-41.8","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","3065","Central Valley School District","Central Valley High School","Math","-85.5",,"-31.6","-64.4",,"-85",,"-70.5",,,"-85.4","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3065","Central Valley School District","Central Valley High School","Reading","-78.9",,"-31.6","-45.4",,"-77.6",,"-70.5",,,"-77.8","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3929","Central Valley School District","Chester Elementary School","Math","-18.8",,"-33.3",,"0",,,"-5.5",,,,"No","N/A","N<Required","N/A","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3929","Central Valley School District","Chester Elementary School","Reading","-14.3",,"0",,"0",,,"-23.9",,,,"No","N/A","N<Required","N/A","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3890","Central Valley School District","Evergreen Middle School","Math","-37.1",,"-22.2",,,"-34.9","-50",,,"-30.9","-48.1","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","3890","Central Valley School District","Evergreen Middle School","Reading","-32",,"-20","-27.4",,"-32.1","-50",,,"-71.5","-43.8","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","5328","Central Valley School District","Graduation Alliance Central Valley","Math",,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A","N/A","N/A"
"32801","Educational Service District 101","32356","2157","Central Valley School District","Greenacres Elementary","Math","-32.4","-66.6","0","-66.6",,"-30.7",,"-0.7","-50.9","-63.7","-42.8","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","2157","Central Valley School District","Greenacres Elementary","Reading","-30","-66.6","0","-33.3",,"-28.5",,"-0.7","-44.2","-26.2","-36.7","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3573","Central Valley School District","Greenacres Middle School","Math","-26.9",,"-3.3","-66.6","-28.2","-24.3",,,"-56","-16.3","-35.4","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","3573","Central Valley School District","Greenacres Middle School","Reading","-24.9","0","-3.3","-66.6","-15.6","-23.1",,,"-59.7","-27.5","-32.7","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","4185","Central Valley School District","Horizon Middle School","Math","-35.1","-66.6","-33.3","-50","-2.2","-33.5","0","-18.1","-60.4",,"-41.5","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","4185","Central Valley School District","Horizon Middle School","Reading","-27.4","-16.3","-33.3","-50","-2.2","-25.6","0","-9",,,"-36.5","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","5166","Central Valley School District","I-TRACC","Math",,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","32356","5166","Central Valley School District","I-TRACC","Reading","-21.6",,,,,"-21.6",,,,,"-21.8","N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","32356","4529","Central Valley School District","Liberty Lake Elementary","Math","-12.8",,"-22.2","-33.3","-14.2","-12.3",,"0","-24.7","-25","-10.1","No","N/A","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","4529","Central Valley School District","Liberty Lake Elementary","Reading","-15.5",,"0","-33.3","-15.3","-14.6",,"0","-39.3","-33.3","-13.6","No","N/A","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3127","Central Valley School District","McDonald Elementary School","Math","-34.9","-50",,"0","-13",,,,,"-73.6","-38.3","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3127","Central Valley School District","McDonald Elementary School","Reading","-25.2","-50",,"0","-1.4",,,"-33.3",,"-9.8","-28.7","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","2776","Central Valley School District","North Pines Middle School","Math","-52.3","-24.5","-9.8","-53.3","-46.6","-48.6",,"-12",,"-88.5","-54.2","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","2776","Central Valley School District","North Pines Middle School","Reading","-46.6","-12.2","-9.8","-26.9","-44.3","-42.4",,"-11.4",,"-82.3","-49.2","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","2113","Central Valley School District","Opportunity Elementary","Math","-36.8",,"0",,"-14.5","-32.1",,"-39.9",,"-27","-41.4","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","2113","Central Valley School District","Opportunity Elementary","Reading","-26.3",,"0",,"-7.2","-23.4",,"-0.9",,"-36.7","-28.9","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32356","4098","Central Valley School District","Ponderosa Elementary","Math","-26.4",,,,"-11.7",,,"0","-44.2",,"-28","No","N/A","N/A","N/A","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"32801","Educational Service District 101","32356","4098","Central Valley School District","Ponderosa Elementary","Reading","-32.4",,,,"-39.8",,,"0","-72",,"-44.2","No","N/A","N/A","N/A","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"32801","Educational Service District 101","32356","2953","Central Valley School District","Progress Elementary School","Math","-34.2","0","0","-80","-45.2",,,"-50",,"-54.6","-38.4","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","2953","Central Valley School District","Progress Elementary School","Reading","-33.5",,"-50","-80","-9.8",,,"-50",,"-22.3","-37.8","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3307","Central Valley School District","South Pines Elementary","Math","-41",,,"-50","-4",,,"-50",,,"-43.5","No","N/A","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3307","Central Valley School District","South Pines Elementary","Reading","-28",,"0","-50","0",,,"-1.6",,,"-30.8","No","N/A","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","1964","Central Valley School District","Spokane Valley Learning Academy","Math",,,"-50",,,,,,,"-50","-44.4","No","N/A","N<Required","N<Required","N/A","No","N/A","N/A","N<Required","N<Required","N<Required"
"32801","Educational Service District 101","32356","1964","Central Valley School District","Spokane Valley Learning Academy","Reading",,,"0",,,,,,"0","-50","-22.2","No","N/A","N<Required","N<Required","N/A","No","N/A","N/A","N<Required","N<Required","N<Required"
"32801","Educational Service District 101","32356","3465","Central Valley School District","Summit School","Math","-22.6",,"0",,"-40",,,"-19","-34.5",,,"No","N<Required","N<Required","N/A","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"32801","Educational Service District 101","32356","3465","Central Valley School District","Summit School","Reading","-7.5","0","0",,"-40",,,"-0.8","-24","0",,"No","N<Required","N<Required","N/A","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"32801","Educational Service District 101","32356","4160","Central Valley School District","Sunrise Elementary","Math","-19.3",,"-25","0","-0.8","-17.3",,"-15.3",,"-13.4","-19.4","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","4160","Central Valley School District","Sunrise Elementary","Reading","-28.2",,"-50","-50","-5.2","-26.3",,"-18.8",,"-34.9","-31.9","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3064","Central Valley School District","University Elementary School","Math","-27.8","0",,,"-50",,,"-28.5","-37.2","-25","-30.8","No","N<Required","N/A","N/A","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3064","Central Valley School District","University Elementary School","Reading","-28",,,,"-50",,,"0","-34.2","-25","-33.1","No","N<Required","N/A","N/A","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32356","3415","Central Valley School District","University High School","Math","-84.4","-24.5",,"-3.2","-76.8","-84.1",,"-74.7",,,"-86.2","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N/A","No"
"32801","Educational Service District 101","32356","3415","Central Valley School District","University High School","Reading","-66.4","0",,"0","-63.9","-66.1",,"-49.8","-87.6",,"-65.5","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N/A","No"
"34801","Educational Service District 113","21401","2166","Centralia School District","Centralia High School","Math","-80.3","0",,,,"-75.9","0","-3.2","-80.1",,"-86.9","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"34801","Educational Service District 113","21401","2166","Centralia School District","Centralia High School","Reading","-61.9","0",,"-3.2","-60.4","-59.7","0","0","-79.3",,"-64.5","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"34801","Educational Service District 113","21401","3240","Centralia School District","Centralia Middle School","Math","-61","0","0","-50",,"-54.6",,"-13.9","-84.1","-79","-66.5","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","No","No"
"34801","Educational Service District 113","21401","3240","Centralia School District","Centralia Middle School","Reading","-39.3","0","0","-50",,"-34.7",,"-5.4","-74.1","-67.9","-44.6","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","No","No"
"34801","Educational Service District 113","21401","2244","Centralia School District","Edison Elementary","Math","-40.5",,"0",,"-48.9","-28.1",,"0","-66.2","-44.8","-42.6","No","N/A","N<Required","N/A","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"34801","Educational Service District 113","21401","2244","Centralia School District","Edison Elementary","Reading","-54.8",,"0",,"-61.7","-45.8",,"0","-66.2","-60.8","-57.4","No","N/A","N<Required","N/A","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"34801","Educational Service District 113","21401","2704","Centralia School District","Fords Prairie Elementary","Math","-27.9",,,,,"-12.8",,"0","-25.1","-45.4","-31.5","No","N<Required","N/A","N/A","No","No","N/A","N/A","N<Required","N<Required","No"
"34801","Educational Service District 113","21401","2704","Centralia School District","Fords Prairie Elementary","Reading","-34.2","0",,,,"-26.3",,"0","-34.9","-30","-38.1","No","N<Required","N/A","N/A","No","No","N/A","N/A","N<Required","N<Required","No"
"34801","Educational Service District 113","21401","5359","Centralia School District","Futurus High School","Math",,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N<Required","N/A","N/A","N/A","N/A","N<Required"
"34801","Educational Service District 113","21401","5359","Centralia School District","Futurus High School","Reading","-16.9",,,,,"-13.5",,"0",,,"0","N<Required","N/A","N/A","N/A","N<Required","N<Required","N/A","N/A","N/A","N/A","N<Required"
"34801","Educational Service District 113","21401","3172","Centralia School District","Jefferson Lincoln Elementary","Math","-33.5",,,,,"-23.5",,"0","-70.7","-46.7","-33.9","No","N/A","N/A","N/A","No","No","N/A","N/A","N<Required","N<Required","No"
"34801","Educational Service District 113","21401","3172","Centralia School District","Jefferson Lincoln Elementary","Reading","-48.6",,,,,"-32.9",,"-3.2","-70.7",,"-49.7","No","N/A","N/A","N/A","No","No","N/A","N/A","N<Required","N<Required","No"
"34801","Educational Service District 113","21401","2291","Centralia School District","Oakview Elementary School","Math","-46.9","0","0","-38.7",,"-36.3",,"-0.6","-48.9",,"-47.9","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","No","No"
"34801","Educational Service District 113","21401","2291","Centralia School District","Oakview Elementary School","Reading","-43.2","0","0","-38.7",,"-30.2",,"-21.6","-54.6",,"-45","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","No","No"
"34801","Educational Service District 113","21401","2768","Centralia School District","Washington Elementary School","Math",,"-33.3","0","-21.9",,,,"-18.7",,,,"No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"34801","Educational Service District 113","21401","2768","Centralia School District","Washington Elementary School","Reading",,"-33.3","0","-21.9",,,"-50","-18.7",,,,"No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"34801","Educational Service District 113","21302","4311","Chehalis School District","Chehalis Middle School","Math","-41.8","-33.3","-14.5","-33.3","-45.7","-38.7",,"-6.9","-71","-68.5","-53.5","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","N<Required","No"
"34801","Educational Service District 113","21302","4311","Chehalis School District","Chehalis Middle School","Reading","-35.3",,"0","0","-44.9","-31.1",,"-12.1","-69.3",,"-44.2","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","N<Required","No"
"34801","Educational Service District 113","21302","5369","Chehalis School District","Lewis County Alternative School","Math",,,,,,,,,,,,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"34801","Educational Service District 113","21302","5369","Chehalis School District","Lewis County Alternative School","Reading",,,,,,,,,,,,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"34801","Educational Service District 113","21302","3346","Chehalis School District","Olympic Elementary","Math","-43.5","0","0",,"-59.9","-36.4",,"-16.7","-79.3","-70.2","-50.6","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"34801","Educational Service District 113","21302","3346","Chehalis School District","Olympic Elementary","Reading","-35.9","0","0",,"-41.2","-30.4",,"-16.7","-79.6","-70.2","-44.2","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"34801","Educational Service District 113","21302","2442","Chehalis School District","R E Bennett Elementary","Math","-32.3",,,,,"-26",,"0","-54.4",,"-38.8","No","N/A","N/A","N/A","No","No","N/A","N/A","N<Required","N<Required","No"
"34801","Educational Service District 113","21302","2442","Chehalis School District","R E Bennett Elementary","Reading","-32.5",,,,,"-28",,"-5.8","-64","-73","-40","No","N/A","N/A","N/A","No","No","N/A","N/A","N<Required","N<Required","No"
"34801","Educational Service District 113","21302","2799","Chehalis School District","W F West High School","Math","-78.9",,"-24.5",,"-72.8","-77.8",,"-39.3","-83.2",,"-85","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"34801","Educational Service District 113","21302","2799","Chehalis School District","W F West High School","Reading","-66.8","-24.5","-3.2","-3.2","-44.2","-67.7",,"-22.6","-77.2",,"-71.2","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32360","2954","Cheney School District","Betz Elementary","Math","-40.7",,"0","-33.3","-47.2",,,"-37.2",,"-65.7","-49.2","No","N/A","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32360","2954","Cheney School District","Betz Elementary","Reading","-38.7",,"0","-33.3","-47.2",,,"-34.2",,"-65.7","-49.8","No","N/A","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32360","3610","Cheney School District","Cheney High School","Math","-69.9",,"-22.6",,"-62.6","-66.7",,"-69.2",,,"-70.7","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"32801","Educational Service District 101","32360","3610","Cheney School District","Cheney High School","Reading","-49.8",,"0","-3.2","-29.8","-47","0","-54.4","-88.6",,"-53.2","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"32801","Educational Service District 101","32360","2447","Cheney School District","Cheney Middle School","Math","-47.1",,"-1.6",,,"-40.3",,,,"-66.6","-54.9","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32360","2447","Cheney School District","Cheney Middle School","Reading","-37.7","-66.6","-1.6",,,"-33.2",,,,"-66.6","-41.6","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32360","5035","Cheney School District","HomeWorks","Math",,,,,,,,,,,"-66.6","No","N/A","N/A","N/A","N<Required","No","N/A","N/A","N/A","N/A","N<Required"
"32801","Educational Service District 101","32360","5035","Cheney School District","HomeWorks","Reading",,,,,,,,,,,"-66.6","No","N/A","N/A","N/A","N<Required","No","N/A","N/A","N/A","N/A","N<Required"
"32801","Educational Service District 101","32360","5294","Cheney School District","Phil Snowdon Elementary","Math","-40.6","-50","-66.6","-55.5","-8","-37.8",,"-6",,"-83.3","-47.6","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32360","5294","Cheney School District","Phil Snowdon Elementary","Reading","-32.9","-50","-66.6","-33.3","-3.8","-27.7","0","-17.9",,"-66.6","-40.2","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32360","3761","Cheney School District","Salnave Elementary","Math","-44","-33.3","0","-33.3","-62.1",,,"-4.9","-53.4","-63.7","-36.6","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"32801","Educational Service District 101","32360","3761","Cheney School District","Salnave Elementary","Reading","-36.1",,"0","0","-51.3",,,"0","-49.1","-38.7","-32.4","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"32801","Educational Service District 101","32360","2814","Cheney School District","Sunset Elementary","Math","-42.8","-28.5","0",,"-35.7","-35.8",,"-10.5",,"-71.4","-44.1","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32360","2814","Cheney School District","Sunset Elementary","Reading","-43.9","-56.8","0","-66.6","-35.9","-37.9",,"-3.9","-66.8",,"-46.9","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32360","1769","Cheney School District","Three Springs High School","Math","-63.9",,,,,"-50.5",,,,,"-70.7","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","32360","1769","Cheney School District","Three Springs High School","Reading","-43.2",,,,"0","-36.2",,,,,"-41.4","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","32360","5269","Cheney School District","Westwood Middle School","Math","-54.5",,"0","-47.8",,"-52.5","0","-35.1",,,"-61.9","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32360","5269","Cheney School District","Westwood Middle School","Reading","-41.4","-51.6","0","-1.6",,"-40.2","0","-14.1",,,"-47.2","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32360","3309","Cheney School District","Windsor Elementary","Math","-28.3",,"0",,"-9",,,"0",,"-16.9","-29.9","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
