esdcode,esdname,districtcode,schoolcode,districtname,schoolname,subject,indexall,indexamericanindian,indexasian,indexblack,indexhispanic,indexwhite,indexpacificislander,indextwoormoreraces,indexspecialed,indexltdenglish,indexlowincome,mettargetbeforeshall,mettargetbeforeshamerica,mettargetbeforeshasian,mettargetbeforeshblack,mettargetbeforeshhispanic,mettargetbeforeshwhite,mettargetbeforeshpacific,mettargetbeforeshtwoormo,mettargetbeforeshspecialed,mettargetbeforeshltdenglish,mettargetbeforeshlowincome,previousweightedcemetall,previousweightedcemetame,previousweightedcemetasian,previousweightedcemetblack,previousweightedcemethispanic,previousweightedcemetwhite,previousweightedcemetpac,previousweightedcemettwo,previousweightedcemetspecialed,previousweightedcemetltd,previousweightedcemetlowincome,reductionpercentall,reductionpercentamericanindian,reductionpercentasian,reductionpercentblack,reductionpercenthispanic,reductionpercentwhite,reductionpercentpacifici,reductionpercenttwoormoreraces,reductionpercentspecialed,reductionpercentltdenglish,reductionpercentlowincome,met10percentflagall,met10percentflagamericanindian,met10percentflagasian,met10percentflagblack,met10percentflaghispanic,met10percentflagwhite,met10percentflagpacifici,met10percentflagtwoormoreraces,met10percentflagspecialed,met10percentflagltdenglish,met10percentflaglowincome,metotherindicatorflagall,metotherindicatorflagame,metotherindicatorflagasian,metotherindicatorflagblack,metotherindicatorflaghispanic,metotherindicatorflagwhite,metotherindicatorflagpac,metotherindicatorflagtwo,metotherindicatorflagspecialed,metotherindicatorflagltd,metotherindicatorflaglowincome,mettargetaftershflagall,mettargetaftershflagamer,mettargetaftershflagasian,mettargetaftershflagblack,mettargetaftershflaghispanic,mettargetaftershflagwhite,mettargetaftershflagpaci,mettargetaftershflagtwoo,mettargetaftershflagspecialed,mettargetaftershflagltdenglish,mettargetaftershflaglowincome
17801,Puget Sound Educational Service District 121,17408,4462,Auburn School District,Mt Baker Middle School,Reading,-19.7,-33.3,,-8.2,-25.6,-11.3,-8.6,,-61.4,-48.6,-26.1,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,69,75,,67.3,52.7,74.5,,,15.7,19.4,58.6,17.7,-33.3,,-0.1,20.5,26.4,,,2.9,12.9,15.1,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,TRUE,TRUE,No,N<Required,No,No,No,No,N<Required,No,No,No,No
17801,Puget Sound Educational Service District 121,17408,3169,Auburn School District,Olympic Middle School,Reading,-37.1,-24.1,,-25.7,-37.8,-20.9,-48.3,-21.7,-62.8,,-41.5,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,52.9,37.3,,54.8,49.2,59.8,,,15.7,,47.8,4.2,3.2,,-26.3,-1.8,16.4,,,5.3,,2.2,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,TRUE,No,N<Required,No,No,No,No,N<Required,No,No,No,No
17801,Puget Sound Educational Service District 121,17408,3227,Auburn School District,Pioneer Elementary School,Reading,-9,-100,0,-25,-4,,-21.3,0,-25.6,-11.4,-9.8,No,N<Required,N<Required,N<Required,No,Yes,N<Required,N<Required,N<Required,No,No,75.7,100,,85.7,67.8,,,,30.8,45.8,71.5,13.6,,,-250,40.7,,,,-8.3,40.1,17.9,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,Yes,Yes,N<Required,N<Required,N<Required,Yes,No
17801,Puget Sound Educational Service District 121,17408,4385,Auburn School District,Rainier Middle School,Reading,-17.9,0,,,-15.5,-12.7,-22.2,,-71.9,-48.6,-23.7,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,68,,,,48.1,72.6,,,16.7,8.6,56.1,25.4,,,,39.1,26.1,,,-5.5,16.4,23.8,FALSE,,,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,No,N<Required,No,No,Yes,No,N<Required,No,No,No,No
17801,Puget Sound Educational Service District 121,17408,1915,Auburn School District,Special Ed School,Reading,-33.3,,-100,0,,-100,,,-33.3,,,N<Required,N/A,N<Required,N<Required,N/A,N<Required,N/A,N/A,N<Required,N/A,N/A,,,,,,,,,,,,33.3,,,,,0,,,33.3,,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,N<Required,N/A,N<Required,N<Required,N/A,N<Required,N/A,N/A,N<Required,N/A,N/A
17801,Puget Sound Educational Service District 121,17408,2659,Auburn School District,Terminal Park Elementary School,Reading,-17.9,0,0,-2.8,-14.7,-9.1,0,0,-39.5,,-25.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No,75.4,,,65.6,63.9,80.6,,,29.6,,67.7,-24.4,,,9.1,-30.8,-25.5,,,-8.3,,-32.3,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17408,2326,Auburn School District,Washington Elementary School,Reading,-13.3,,-1.2,0,-7,-3.5,-22.1,0,-5.2,,-13.8,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No,68.7,87.5,,,65.9,73.7,,,58.3,,62.7,18.2,,,,-4.1,27.2,,,17.2,,22.1,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,No,N/A,N<Required,N<Required,No,Yes,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17408,2702,Auburn School District,West Auburn Senior High School,Reading,-54.5,-38.3,,-100,-100,-35,,-100,-100,-100,-61.3,N<Required,N<Required,N/A,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N<Required,35.7,100,,50,33.3,25,,,,,30,-18.5,,,-100,-50,11.1,,,0,,-20.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,FALSE,,,,,FALSE,N<Required,N<Required,N/A,N<Required,N<Required,N<Required,N/A,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,18303,2395,Bainbridge Island School District,Bainbridge High School,Reading,,0,0,0,0,,,0,-6.1,,0,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,63.3,100,,,,,,,,,,18.2,,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,18303,1939,Bainbridge Island School District,Bainbridge Special Education Services,Reading,-100,,,,,-100,,,-100,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N/A,100,,,,,100,,,100,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N/A
17801,Puget Sound Educational Service District 121,18303,3552,Bainbridge Island School District,Capt Johnston Blakely Elem Sch,Reading,-1.7,0,0,-50,0,,,0,0,0,-5.9,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required,91,,,,,,,,,,90,1.8,,,,,,,,,,-275,FALSE,,,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,18303,3043,Bainbridge Island School District,Capt. Charles Wilkes Elem School,Reading,-1,,0,,0,,,0,0,,0,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,90.7,100,,,,,,,,,,22.9,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N/A,N<Required,Yes,N/A,N<Required,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,18303,1935,Bainbridge Island School District,Eagle Harbor High School,Reading,0,,,,,0,,0,0,,0,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required,,,,100,100,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,,,,,,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N<Required,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,18303,1841,Bainbridge Island School District,Mosaic Home Education Partnership,Reading,-23.7,,,,-100,-23.5,,-33.3,-100,,-100,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,50,,,,,50,,,40,,,-25.9,,,,,-27.3,,,-66.7,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,18303,1699,Bainbridge Island School District,Odyssey Multiage Program,Reading,,,-16.7,-100,0,,0,0,-7.7,0,0,No,N/A,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,N<Required,N<Required,N<Required,,,,,,,,,52.6,,,,,,,,,,,18.8,,,,FALSE,FALSE,FALSE,,,,,FALSE,,,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N/A,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,N<Required,N<Required,N<Required
6801,Educational Service District 112,6119,4450,Battle Ground School District,Summit View High School,Reading,,,,-100,0,,,-33.3,-27.2,-100,-17,No,N/A,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required,,,,,,,,,,60,85.7,,,,,,,,,44.4,-150,-262.1,,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,FALSE,No,N/A,N/A,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,18303,4062,Bainbridge Island School District,Ordway Elementary,Reading,-9.6,-50,0,,-15.9,-2,,-8.6,-3.6,-24.6,-20.1,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required,80.9,,,,57.1,83.7,,,36.4,,58.8,-3.9,50,,,-24.4,27,,,57.7,25,-42.9,FALSE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,N/A,N<Required,No,N/A,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,18303,4542,Bainbridge Island School District,Sakai Intermediate,Reading,-5.4,0,0,0,-0.9,-4.6,,,-26.7,0,-6.6,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,89.7,,,,78.3,91.6,,,45,,71.7,6.5,,,,12.4,-11.2,,,10.8,,-8.9,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,Yes,No,N<Required,No
17801,Puget Sound Educational Service District 121,18303,4505,Bainbridge Island School District,Woodward Middle School,Reading,,0,0,-100,-4.3,-7.5,-100,,,0,-10.3,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,,,,100,71.4,85.3,,,,,71.1,,,,,15.2,13.4,,,,,-15.2,,,,FALSE,FALSE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,No,N<Required,N<Required,N<Required,No,No,N<Required,Yes,No,N<Required,No
6801,Educational Service District 112,6119,2671,Battle Ground School District,Amboy Middle School,Reading,-12.2,0,,,-8.6,,,0,,0,-12.6,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,No,N<Required,No,69.6,,,100,61.9,,,,,,64.1,35.4,,,,25,,,,,,31.6,TRUE,,FALSE,FALSE,FALSE,,FALSE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,Yes,N<Required,N/A,N/A,N<Required,Yes,N/A,N<Required,No,N<Required,Yes
6801,Educational Service District 112,6119,2415,Battle Ground School District,Battle Ground High School,Reading,-11.2,-100,0,0,-5.3,-10.5,-100,0,-37,-67.9,-14.8,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,83.5,100,,,76.7,84.1,,,31.8,33.3,75.9,8.2,,,,-0.3,8.2,,,20,-35,9.2,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,FALSE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,1836,Battle Ground School District,CAM Academy,Reading,,,0,,0,,,0,0,-60,,Yes,N/A,N<Required,N/A,N<Required,Yes,N/A,N/A,N<Required,N<Required,Yes,,,,100,,,,,,100,,,,,,,,,,,,,,FALSE,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,,Yes,N/A,N<Required,N/A,N<Required,Yes,N/A,N<Required,N<Required,N<Required,Yes
6801,Educational Service District 112,6119,4352,Battle Ground School District,Captain Strong,Reading,-14.9,-100,-25,0,-8.7,-11,-100,0,-29.1,-22.9,-19.4,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,69.5,100,,,70.6,69.1,,,38.6,43.8,59,22.4,,,,-45.7,35.2,,,15.4,-1.6,17.2,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,5133,Battle Ground School District,Chief Umtuch Middle,Reading,-16.4,0,0,0,,-14.5,0,0,-47,-52.1,-20.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,72.2,,,,,72.8,,,27.8,35.7,65.7,10.8,,,,,14,,,3.4,-24.4,-4.2,FALSE,,,,,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,5089,Battle Ground School District,Daybreak Middle,Reading,-18.4,,-5,-50,,-18.4,,0,-36.5,-71.7,-22.7,No,N/A,N<Required,N<Required,Yes,No,N/A,N/A,No,N<Required,No,66.5,,,50,,66.4,,,26.3,17.1,60.6,16.6,,,0,,14,,,18.3,-8.2,0.7,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,Yes,No,N/A,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,5090,Battle Ground School District,Daybreak Primary,Reading,-23.7,,-33.3,0,-8.8,-22.4,-50,-14.3,-36.8,-30.5,-26.8,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,66.2,,,,55,68,,,26.3,37.5,59.5,-0.3,,,,-3.7,-3.6,,,15.6,1.5,-6.9,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,3018,Battle Ground School District,Glenwood Heights Primary,Reading,-29,0,0,-33.3,-12.6,-28.3,,-3.7,-28.7,-46.8,-33.6,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,No,No,65.8,,,50,65.2,66.5,,,30.6,39.5,55.6,-15.8,,,33.3,-31.8,-20.5,,,20.4,-13.8,-11.4,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,No,No,No
6801,Educational Service District 112,6119,1875,Battle Ground School District,Homelink River,Reading,-11.5,-100,0,0,-4.2,,0,-3.8,-62.5,-60,,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,84.3,,,,78.6,,,,50,,,-55.9,,,,-16.7,,,,-50,40,,FALSE,FALSE,,,FALSE,,,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,TRUE,,,,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
6801,Educational Service District 112,6119,3545,Battle Ground School District,Laurin Middle School,Reading,-15.9,,0,-100,,-13.4,-100,,,,-15.9,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,66.3,33.3,,60,,67.6,,,,,58.7,27.1,,,-150,,29.6,,,,,25.8,TRUE,FALSE,,FALSE,,TRUE,FALSE,,,,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,Yes,N/A,N<Required,N<Required,No,Yes,N<Required,Yes,No,No,No
6801,Educational Service District 112,6119,5291,Battle Ground School District,Maple Grove K-8,Reading,-15.2,0,-0.8,-100,,-13.9,-50,-0.4,,,-15.3,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,,,,,,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,TRUE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
6801,Educational Service District 112,6119,3997,Battle Ground School District,Pleasant Valley Middle,Reading,-15.7,-15.7,-22,,,-13.2,,,-49.6,-15,-14.3,No,N<Required,N<Required,N/A,No,No,N/A,N/A,No,N<Required,No,73.3,33.3,,66.7,,72.9,,,32.7,28.6,63.3,5.9,14.3,,,,11.4,,,-10.4,17.3,19.1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N<Required,N<Required,N/A,No,No,N/A,Yes,No,N<Required,Yes
6801,Educational Service District 112,6119,3996,Battle Ground School District,Pleasant Valley Primary,Reading,-22.2,0,-1.1,-50,-3.4,-21.1,,-9.8,-46,-18.3,-24.7,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,No,No,63.1,,,100,65,62.4,,,28.1,35.3,45.1,13.1,,,,20.6,11.9,,,-4.3,29.4,22.9,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,N<Required,Yes,No
6801,Educational Service District 112,6119,4104,Battle Ground School District,Prairie High School,Reading,-7,,0,0,-2,-5.4,0,0,-21,-100,-7,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,89,,,,76.2,89.4,,,56.5,55.6,85.4,1.3,,,,33.7,11.2,,,9.2,-125,-0.3,FALSE,FALSE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,TRUE,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
6801,Educational Service District 112,6119,5131,Battle Ground School District,Tukes Valley Middle School,Reading,-15.7,,-50,0,,-14,,-0.8,,-80.7,-17.9,No,N/A,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,76.1,50,,,,76.7,,,,,69.1,-3.8,,,,,-0.6,,,,6.7,-12.9,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,No,N/A,N<Required,N<Required,No,No,N/A,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,5132,Battle Ground School District,Tukes Valley Primary,Reading,-13.3,,,,0,-12.7,,0,-19.1,-45.5,-14.7,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,No,N<Required,No,74,,,50,,75.2,,,44.4,42.9,65.7,14.2,,,,,10.2,,,17.3,-36.1,9.5,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No,N/A,N/A,N/A,N<Required,No,N/A,N<Required,No,N<Required,No
6801,Educational Service District 112,6119,2910,Battle Ground School District,Yacolt Primary,Reading,-18.2,,,0,0,,,0,-35,0,-17,No,N/A,N/A,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,73.1,66.7,,,,,,,41.5,,68.1,1.7,,,,,,,,0.3,,8.3,FALSE,FALSE,FALSE,,,,FALSE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N/A,N<Required,N<Required,No,N/A,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3633,Bellevue School District,Ardmore Elementary School,Reading,-17.1,,0,0,-23,,0,-11,-51,-27.5,-27.4,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No,55,,,,47.4,,,,21.2,13,50,24.7,,,,3.1,,,,3.5,31.6,-1.4,FALSE,FALSE,,,FALSE,,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,No,Yes,N<Required,N<Required,N<Required,Yes,No
17801,Puget Sound Educational Service District 121,17405,5240,Bellevue School District,Bellevue Big Picture School,Reading,-5,0,,0,-0.6,-1.9,,0,,-100,,No,N<Required,Yes,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,No,N<Required,Yes,N<Required,N<Required,No,N/A,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17405,2701,Bellevue School District,Bellevue High School,Reading,-6.8,0,-4.1,-2.6,-1,-3.5,0,0,-21,-26.2,-4.2,No,N<Required,No,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,92.3,,,75,91.7,95.5,,,70.4,57.1,80.6,-36.8,,,-45.5,-114.3,-82.1,,,-27.5,-16.7,12.5,FALSE,,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,,TRUE,,,TRUE,,,,TRUE,TRUE,No,N<Required,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17405,3705,Bellevue School District,Bennett Elementary School,Reading,,,,-33.3,0,,,0,-11.6,-1.4,0,No,N/A,Yes,N<Required,N<Required,Yes,N/A,N/A,N<Required,N<Required,N<Required,,,,75,,,,,53.8,66.7,,,,,-166.7,,,,,24.2,-20,,,FALSE,,FALSE,,,FALSE,,TRUE,FALSE,,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N/A,Yes,N<Required,N<Required,Yes,N/A,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,5325,Bellevue School District,Career Education Options Reengagement Program,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,17405,5281,Bellevue School District,Central Educational Services,Reading,-100,,,,-100,-100,,-100,-100,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N/A
17801,Puget Sound Educational Service District 121,17405,3742,Bellevue School District,Cherry Crest Elementary School,Reading,,,,0,0,,,0,0,0,0,No,N/A,Yes,N<Required,N<Required,Yes,N/A,N/A,N<Required,N<Required,N<Required,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,,,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N/A,Yes,N<Required,N<Required,Yes,N/A,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17405,3338,Bellevue School District,Chinook Middle School,Reading,-11.9,0,-4.5,-18.2,,-9.1,0,-2.9,-55.5,-37.1,-24.9,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No,80.7,,,53.3,,83.3,,,37.3,26.5,65.1,12.8,,,22.1,,8.6,,,-22.9,10.4,-27.7,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,No,N<Required,No,No,N<Required,No,No,No,No
17801,Puget Sound Educational Service District 121,17405,2847,Bellevue School District,Clyde Hill Elementary,Reading,-3.1,,,-75,0,-0.7,0,,-3.2,-0.7,-13.7,No,N/A,Yes,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,88.9,100,,75,,85.9,,,40.7,90,73.9,11.4,,,-200,,32.1,,,31,-257.1,-100.8,FALSE,FALSE,,FALSE,,TRUE,,,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,No,N/A,Yes,N<Required,N<Required,Yes,N<Required,Yes,N<Required,N<Required,N<Required
