est_tl,MOE_tl,est_tl_No schooling completed,MOE_tl_No schooling completed,est_tl_Nursery school,MOE_tl_Nursery school,est_tl_Kindergarten,MOE_tl_Kindergarten,est_tl_1st grade,MOE_tl_1st grade,est_tl_2nd grade,MOE_tl_2nd grade,est_tl_3rd grade,MOE_tl_3rd grade,est_tl_4th grade,MOE_tl_4th grade,est_tl_5th grade,MOE_tl_5th grade,est_tl_6th grade,MOE_tl_6th grade,est_tl_7th grade,MOE_tl_7th grade,est_tl_8th grade,MOE_tl_8th grade,est_tl_9th grade,MOE_tl_9th grade,est_tl_10th grade,MOE_tl_10th grade,est_tl_11th grade,MOE_tl_11th grade,"est_tl_12th grade, no diploma","MOE_tl_12th grade, no diploma",est_tl_Regular high school diploma,MOE_tl_Regular high school diploma,est_tl_GED or alternative credential,MOE_tl_GED or alternative credential,"est_tl_Some college, less than 1 year","MOE_tl_Some college, less than 1 year","est_tl_Some college, 1 or more years, no deg","MOE_tl_Some college, 1 or more years, no deg",est_tl_Associate's deg,MOE_tl_Associate's deg,est_tl_Bachelor's deg,MOE_tl_Bachelor's deg,est_tl_Master's deg,MOE_tl_Master's deg,est_tl_Professional school deg,MOE_tl_Professional school deg,est_tl_Doctorate deg,MOE_tl_Doctorate deg,id,Geographic Area Name
883,155,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,9,14,0,12,268,102,51,31,135,78,164,72,97,45,113,57,26,22,0,12,0,12,1500000US530530721071,"Block Group 1, Census Tract 721.07, Pierce County, Washington"
1118,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,214,106,34,32,115,56,285,128,117,58,252,82,83,49,18,27,0,12,1500000US530530721072,"Block Group 2, Census Tract 721.07, Pierce County, Washington"
693,144,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,0,12,0,12,8,14,22,25,191,89,59,48,124,75,69,40,66,39,76,44,43,33,0,12,10,16,1500000US530530721073,"Block Group 3, Census Tract 721.07, Pierce County, Washington"
424,106,0,12,0,12,0,12,0,12,10,17,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,32,35,0,12,55,47,19,21,21,22,62,46,45,31,140,62,28,25,0,12,0,12,1500000US530530721074,"Block Group 4, Census Tract 721.07, Pierce County, Washington"
484,188,50,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,12,22,0,12,22,32,106,66,0,12,61,57,155,112,13,20,25,21,15,24,12,21,0,12,1500000US530530721081,"Block Group 1, Census Tract 721.08, Pierce County, Washington"
770,204,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,31,35,55,0,12,3,6,71,69,138,84,38,35,79,91,80,42,77,71,130,82,83,87,0,12,0,12,1500000US530530721082,"Block Group 2, Census Tract 721.08, Pierce County, Washington"
375,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,0,12,0,12,134,77,10,16,0,12,48,56,61,77,85,56,11,19,12,19,0,12,1500000US530530721083,"Block Group 3, Census Tract 721.08, Pierce County, Washington"
1297,239,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,53,27,33,33,38,0,12,26,30,321,127,62,57,169,77,213,89,92,77,258,81,47,37,16,24,0,12,1500000US530530721084,"Block Group 4, Census Tract 721.08, Pierce County, Washington"
914,442,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,104,13,20,15,25,0,12,11,19,125,91,29,40,190,144,179,108,112,111,122,109,47,53,0,12,0,12,1500000US530530721085,"Block Group 5, Census Tract 721.08, Pierce County, Washington"
1190,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,18,129,64,63,59,45,33,300,131,83,44,285,80,187,72,69,39,13,21,1500000US530530721091,"Block Group 1, Census Tract 721.09, Pierce County, Washington"
1369,193,41,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,27,0,12,7,13,7,13,17,21,22,24,304,153,44,34,112,70,232,84,183,76,225,74,95,45,42,32,16,19,1500000US530530721092,"Block Group 2, Census Tract 721.09, Pierce County, Washington"
925,153,10,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,9,14,0,12,8,13,0,12,0,12,225,96,19,20,87,46,141,64,140,60,174,65,63,38,33,31,8,16,1500000US530530721111,"Block Group 1, Census Tract 721.11, Pierce County, Washington"
898,141,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,32,11,18,122,65,42,35,56,37,256,108,59,38,183,68,72,34,50,35,0,12,1500000US530530721112,"Block Group 2, Census Tract 721.11, Pierce County, Washington"
1357,202,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,46,0,12,40,51,0,12,30,36,16,20,310,125,41,31,143,108,206,87,249,81,200,68,71,47,21,20,0,12,1500000US530530721121,"Block Group 1, Census Tract 721.12, Pierce County, Washington"
903,170,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,32,0,12,0,12,9,14,23,23,216,89,15,17,78,37,263,96,147,68,126,59,0,12,0,12,0,12,1500000US530530721122,"Block Group 2, Census Tract 721.12, Pierce County, Washington"
721,163,13,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,8,13,0,12,148,66,36,32,97,62,206,85,44,47,133,71,26,23,1,3,0,12,1500000US530530721123,"Block Group 3, Census Tract 721.12, Pierce County, Washington"
850,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,15,23,20,32,104,46,29,44,89,104,198,95,0,12,272,166,91,54,17,27,0,12,1500000US530530723051,"Block Group 1, Census Tract 723.05, Pierce County, Washington"
703,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,27,0,12,38,41,71,48,68,51,144,65,61,45,219,117,71,61,15,23,0,12,1500000US530530723052,"Block Group 2, Census Tract 723.05, Pierce County, Washington"
502,129,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,0,12,0,12,72,58,48,53,21,25,105,93,42,35,120,70,57,39,0,12,18,28,1500000US530530723053,"Block Group 3, Census Tract 723.05, Pierce County, Washington"
605,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,46,6,16,73,79,135,76,56,49,177,108,55,41,0,12,49,35,1500000US530530723054,"Block Group 4, Census Tract 723.05, Pierce County, Washington"
1040,252,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,22,32,0,12,0,12,15,22,14,21,199,96,67,85,52,48,289,150,90,58,185,95,73,72,0,12,15,23,1500000US530530723055,"Block Group 5, Census Tract 723.05, Pierce County, Washington"
454,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,19,31,0,12,0,12,17,27,16,26,0,12,98,77,73,68,146,90,68,56,0,12,0,12,1500000US530530723056,"Block Group 6, Census Tract 723.05, Pierce County, Washington"
1233,164,9,13,0,12,0,12,0,12,0,12,0,12,0,12,13,19,0,12,11,17,0,12,27,43,0,12,51,48,20,22,165,68,135,90,108,62,324,102,158,72,132,55,52,53,14,26,14,22,1500000US530530723071,"Block Group 1, Census Tract 723.07, Pierce County, Washington"
470,116,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,0,12,2,4,0,12,116,57,0,12,26,28,79,40,23,23,179,71,28,28,16,18,0,12,1500000US530530723072,"Block Group 2, Census Tract 723.07, Pierce County, Washington"
565,128,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,25,91,43,0,12,76,51,84,54,39,32,184,76,45,35,0,12,29,32,1500000US530530723073,"Block Group 3, Census Tract 723.07, Pierce County, Washington"
660,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,14,20,42,31,18,20,55,48,192,93,85,65,149,75,68,37,19,22,9,13,1500000US530530723074,"Block Group 4, Census Tract 723.07, Pierce County, Washington"
868,230,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,69,92,0,12,73,55,63,73,32,38,225,120,71,54,211,100,68,47,39,39,17,28,1500000US530530723081,"Block Group 1, Census Tract 723.08, Pierce County, Washington"
1262,192,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,1,2,0,12,11,18,197,106,8,14,103,73,167,112,194,104,383,136,125,73,65,50,0,12,1500000US530530723082,"Block Group 2, Census Tract 723.08, Pierce County, Washington"
770,199,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,0,12,15,24,161,101,30,48,24,28,160,91,121,103,101,59,57,42,18,29,69,62,1500000US530530723083,"Block Group 3, Census Tract 723.08, Pierce County, Washington"
873,300,16,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,115,145,98,83,69,59,84,96,152,110,85,74,188,111,49,42,17,28,0,12,1500000US530530723084,"Block Group 4, Census Tract 723.08, Pierce County, Washington"
1213,294,1,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,12,5,11,0,12,15,23,153,79,47,57,62,36,196,90,271,168,310,136,40,38,19,28,89,70,1500000US530530723085,"Block Group 5, Census Tract 723.08, Pierce County, Washington"
1128,185,0,12,0,12,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,344,157,14,23,81,59,57,47,111,66,228,98,152,78,94,50,16,25,1500000US530530723091,"Block Group 1, Census Tract 723.09, Pierce County, Washington"
1036,188,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,329,151,18,29,127,155,115,73,231,96,101,68,64,46,27,32,0,12,1500000US530530723092,"Block Group 2, Census Tract 723.09, Pierce County, Washington"
753,232,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,14,22,0,12,0,12,150,109,32,35,73,39,133,92,16,25,241,134,26,31,0,12,54,39,1500000US530530723093,"Block Group 3, Census Tract 723.09, Pierce County, Washington"
718,238,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,31,0,12,0,12,82,74,0,12,36,40,231,138,60,50,193,128,57,42,28,31,13,22,1500000US530530723094,"Block Group 4, Census Tract 723.09, Pierce County, Washington"
818,238,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,19,21,95,52,9,14,39,30,163,77,96,65,301,136,58,36,29,26,0,12,1500000US530530723101,"Block Group 1, Census Tract 723.10, Pierce County, Washington"
480,124,8,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,48,21,27,80,45,32,47,39,28,136,66,9,14,63,42,29,25,14,21,7,12,1500000US530530723102,"Block Group 2, Census Tract 723.10, Pierce County, Washington"
1256,158,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,22,8,12,15,26,280,102,78,51,61,38,273,98,108,67,247,96,108,68,19,15,41,45,1500000US530530723103,"Block Group 3, Census Tract 723.10, Pierce County, Washington"
933,172,33,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,20,0,12,0,12,11,18,12,14,128,59,25,26,108,74,228,92,149,67,192,71,29,31,0,12,0,12,1500000US530530723111,"Block Group 1, Census Tract 723.11, Pierce County, Washington"
732,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,38,32,40,14,16,14,18,65,42,103,74,120,58,101,61,87,52,163,80,8,11,0,12,0,12,1500000US530530723112,"Block Group 2, Census Tract 723.11, Pierce County, Washington"
1178,235,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,90,105,0,12,327,150,42,40,80,42,191,78,91,48,220,93,115,47,5,8,11,17,1500000US530530723113,"Block Group 3, Census Tract 723.11, Pierce County, Washington"
1760,241,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,97,82,0,12,60,48,326,192,308,135,588,174,284,128,36,46,44,46,1500000US530530723121,"Block Group 1, Census Tract 723.12, Pierce County, Washington"
882,246,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,0,12,0,12,0,12,248,157,64,81,212,134,78,55,101,72,101,80,58,49,0,12,0,12,1500000US530530723122,"Block Group 2, Census Tract 723.12, Pierce County, Washington"
1029,337,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,34,32,38,0,12,77,92,519,248,44,52,2,4,214,146,74,60,37,39,0,12,4,6,0,12,1500000US530530723123,"Block Group 3, Census Tract 723.12, Pierce County, Washington"
1472,170,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,27,0,12,0,12,26,29,0,12,176,84,22,21,137,88,124,70,310,117,294,92,190,65,132,121,37,37,1500000US530530723131,"Block Group 1, Census Tract 723.13, Pierce County, Washington"
1028,158,7,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,26,236,84,15,17,43,31,168,100,147,59,272,108,80,38,0,12,27,43,1500000US530530723132,"Block Group 2, Census Tract 723.13, Pierce County, Washington"
1376,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,9,14,0,12,188,59,24,18,88,51,177,65,85,65,452,132,205,56,114,53,26,31,1500000US530530724051,"Block Group 1, Census Tract 724.05, Pierce County, Washington"
1676,194,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,55,0,12,83,39,87,60,106,58,364,144,172,84,515,110,191,79,84,57,34,40,1500000US530530724052,"Block Group 2, Census Tract 724.05, Pierce County, Washington"
1392,207,15,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,12,19,9,14,95,62,47,38,81,55,332,129,73,67,486,154,131,72,66,69,37,41,1500000US530530724061,"Block Group 1, Census Tract 724.06, Pierce County, Washington"
1272,241,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,70,0,12,206,100,16,25,103,89,249,128,144,70,289,110,123,92,25,28,62,81,1500000US530530724062,"Block Group 2, Census Tract 724.06, Pierce County, Washington"
1293,218,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,15,24,21,32,318,147,38,45,139,87,185,86,52,43,267,83,141,67,79,61,22,26,1500000US530530724063,"Block Group 3, Census Tract 724.06, Pierce County, Washington"
1168,216,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,28,0,12,0,12,95,68,13,22,325,147,6,14,59,55,222,173,83,54,295,121,38,35,0,12,16,26,1500000US530530724071,"Block Group 1, Census Tract 724.07, Pierce County, Washington"
1269,245,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,19,31,103,55,12,19,28,31,221,152,40,36,437,220,200,102,163,94,33,41,1500000US530530724072,"Block Group 2, Census Tract 724.07, Pierce County, Washington"
848,157,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,26,23,31,0,12,0,12,225,104,11,17,78,59,119,76,102,57,168,78,42,46,49,58,19,20,1500000US530530724073,"Block Group 3, Census Tract 724.07, Pierce County, Washington"
948,161,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,163,85,59,64,70,65,107,69,90,70,282,92,122,71,26,31,29,33,1500000US530530724081,"Block Group 1, Census Tract 724.08, Pierce County, Washington"
1445,228,20,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,8,0,12,0,12,19,27,16,25,31,37,250,110,23,30,136,72,266,122,69,55,337,132,203,108,60,47,11,18,1500000US530530724082,"Block Group 2, Census Tract 724.08, Pierce County, Washington"
904,192,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,223,161,12,21,81,58,66,52,27,29,206,80,195,105,18,28,76,66,1500000US530530724083,"Block Group 3, Census Tract 724.08, Pierce County, Washington"
1100,164,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,117,73,14,24,54,44,253,97,74,55,410,151,87,70,50,54,41,39,1500000US530530724084,"Block Group 4, Census Tract 724.08, Pierce County, Washington"
1004,130,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,14,0,12,0,12,15,20,0,12,169,84,17,15,45,27,151,65,97,41,268,80,165,72,52,29,12,13,1500000US530530724091,"Block Group 1, Census Tract 724.09, Pierce County, Washington"
797,93,12,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,10,15,6,9,0,12,130,40,16,14,49,23,140,44,100,41,218,62,76,31,29,23,3,6,1500000US530530724092,"Block Group 2, Census Tract 724.09, Pierce County, Washington"
1309,203,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,19,0,12,0,12,9,15,112,71,47,46,67,42,206,90,126,68,464,141,193,72,64,48,10,14,1500000US530530724101,"Block Group 1, Census Tract 724.10, Pierce County, Washington"
1144,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,9,15,121,57,10,16,118,59,205,89,107,50,366,106,156,72,35,32,11,17,1500000US530530724102,"Block Group 2, Census Tract 724.10, Pierce County, Washington"
1322,168,18,25,0,12,0,12,0,12,0,12,0,12,1,3,0,12,0,12,0,12,0,12,6,10,13,18,8,13,23,22,296,100,19,20,119,56,283,95,97,43,264,100,156,82,19,21,0,12,1500000US530530725031,"Block Group 1, Census Tract 725.03, Pierce County, Washington"
1721,193,0,12,0,12,0,12,0,12,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,27,30,23,27,9,14,325,84,50,48,121,68,368,133,170,68,419,127,103,66,71,48,30,29,1500000US530530725032,"Block Group 2, Census Tract 725.03, Pierce County, Washington"
1341,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,28,7,11,105,49,13,20,113,55,276,123,115,55,328,92,274,66,43,38,42,40,1500000US530530725041,"Block Group 1, Census Tract 725.04, Pierce County, Washington"
2318,351,11,18,0,12,0,12,0,12,0,12,9,12,0,12,0,12,18,30,29,37,7,10,52,62,75,70,119,83,0,12,392,152,222,101,172,83,393,136,173,71,449,149,180,67,17,21,0,12,1500000US530530725042,"Block Group 2, Census Tract 725.04, Pierce County, Washington"
935,162,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,20,31,0,12,17,27,119,65,3,8,91,53,168,98,132,67,278,116,51,50,28,31,16,26,1500000US530530725051,"Block Group 1, Census Tract 725.05, Pierce County, Washington"
1059,256,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,266,136,14,24,120,77,132,93,130,70,277,115,72,55,35,39,0,12,1500000US530530725052,"Block Group 2, Census Tract 725.05, Pierce County, Washington"
2479,346,56,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,57,0,12,0,12,0,12,40,45,348,187,0,12,138,98,297,133,412,166,610,178,292,110,147,109,103,54,1500000US530530725053,"Block Group 3, Census Tract 725.05, Pierce County, Washington"
758,178,21,35,0,12,0,12,0,12,0,12,0,12,0,12,9,19,9,18,0,12,0,12,0,12,0,12,15,24,0,12,159,105,0,12,89,56,202,128,29,31,197,113,10,17,18,28,0,12,1500000US530530725054,"Block Group 4, Census Tract 725.05, Pierce County, Washington"
858,151,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,11,18,21,23,6,9,11,17,208,102,0,12,35,30,144,73,91,62,172,88,128,70,16,16,0,12,1500000US530530725061,"Block Group 1, Census Tract 725.06, Pierce County, Washington"
1742,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,23,1,2,12,18,32,50,0,12,14,20,222,88,51,35,96,56,200,85,106,77,560,146,327,108,89,58,16,25,1500000US530530725062,"Block Group 2, Census Tract 725.06, Pierce County, Washington"
539,132,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,52,8,12,9,14,55,36,36,33,163,66,154,70,44,32,0,12,1500000US530530725071,"Block Group 1, Census Tract 725.07, Pierce County, Washington"
1503,206,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,27,0,12,0,12,23,29,14,32,0,12,24,27,164,68,48,37,144,72,339,89,102,59,414,126,178,74,20,23,13,19,1500000US530530725072,"Block Group 2, Census Tract 725.07, Pierce County, Washington"
1753,278,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,38,44,44,54,45,381,125,92,49,200,89,450,148,172,74,104,99,159,111,33,54,11,16,1500000US530530726011,"Block Group 1, Census Tract 726.01, Pierce County, Washington"
918,190,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,33,34,9,14,34,32,226,81,49,36,67,38,190,72,73,63,128,80,81,48,10,14,7,13,1500000US530530726012,"Block Group 2, Census Tract 726.01, Pierce County, Washington"
1208,266,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,14,28,47,0,12,30,47,11,17,337,148,49,41,109,61,270,115,174,93,165,66,25,27,0,12,0,12,1500000US530530726013,"Block Group 3, Census Tract 726.01, Pierce County, Washington"
735,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,25,29,34,40,106,69,14,22,90,41,204,70,83,47,94,50,46,33,21,23,6,10,1500000US530530726021,"Block Group 1, Census Tract 726.02, Pierce County, Washington"
1202,250,0,12,0,12,0,12,0,12,0,12,0,12,4,8,0,12,0,12,0,12,25,39,57,44,10,15,36,30,33,36,138,90,85,57,70,53,317,99,94,61,247,103,68,51,0,12,18,20,1500000US530530726022,"Block Group 2, Census Tract 726.02, Pierce County, Washington"
1001,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,36,0,12,32,30,224,103,73,61,86,68,226,108,53,55,147,88,14,16,74,69,36,45,1500000US530530726023,"Block Group 3, Census Tract 726.02, Pierce County, Washington"
642,183,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,10,15,0,12,0,12,30,36,82,73,0,12,29,33,143,83,90,63,167,103,41,29,25,29,0,12,1500000US530530726031,"Block Group 1, Census Tract 726.03, Pierce County, Washington"
789,288,9,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,29,48,55,71,6,13,154,112,40,65,71,56,145,80,86,56,121,76,59,57,0,12,0,12,1500000US530530726032,"Block Group 2, Census Tract 726.03, Pierce County, Washington"
829,208,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,39,37,148,66,35,30,95,65,164,77,79,46,124,83,88,84,48,39,0,12,1500000US530530726033,"Block Group 3, Census Tract 726.03, Pierce County, Washington"
1112,261,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,33,0,12,21,33,41,46,74,77,7,12,370,123,14,22,54,66,296,121,115,84,98,57,0,12,0,12,0,12,1500000US530530726034,"Block Group 4, Census Tract 726.03, Pierce County, Washington"
669,287,0,12,0,12,0,12,0,12,0,12,0,12,10,25,0,12,0,12,4,8,0,12,15,47,72,62,44,62,0,12,239,116,80,81,23,31,87,98,92,81,0,12,3,5,0,12,0,12,1500000US530530726035,"Block Group 5, Census Tract 726.03, Pierce County, Washington"
3273,287,30,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25,35,0,17,0,17,25,38,0,17,38,40,32,30,250,106,54,63,325,129,704,191,333,112,973,225,279,116,104,69,101,120,1500000US530530728001,"Block Group 1, Census Tract 728, Pierce County, Washington"
2086,259,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,200,102,33,32,179,81,327,113,237,125,624,183,214,90,186,110,75,89,1500000US530530728002,"Block Group 2, Census Tract 728, Pierce County, Washington"
1289,136,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,4,7,13,19,0,12,12,19,0,12,227,80,43,30,212,91,367,101,123,49,265,92,9,14,0,12,0,12,1500000US530530729011,"Block Group 1, Census Tract 729.01, Pierce County, Washington"
1474,259,5,7,0,12,0,12,0,12,10,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,27,12,13,269,154,37,28,277,94,404,107,172,58,247,105,21,22,0,12,0,12,1500000US530530729031,"Block Group 1, Census Tract 729.03, Pierce County, Washington"
1226,327,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,107,87,45,51,113,76,423,219,189,158,207,99,119,82,23,34,0,12,1500000US530530729051,"Block Group 1, Census Tract 729.05, Pierce County, Washington"
458,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,37,0,12,0,12,0,12,0,12,20,27,0,12,91,64,22,38,66,54,95,45,124,106,18,20,0,12,0,12,0,12,1500000US530530729052,"Block Group 2, Census Tract 729.05, Pierce County, Washington"
536,225,0,12,0,12,0,12,0,12,0,12,37,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,51,54,55,55,151,104,76,58,119,127,37,38,0,12,0,12,0,12,1500000US530530729053,"Block Group 3, Census Tract 729.05, Pierce County, Washington"
379,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,57,21,41,114,82,121,71,9,10,45,25,4,6,0,12,0,12,1500000US530530729061,"Block Group 1, Census Tract 729.06, Pierce County, Washington"
291,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,30,28,17,34,24,29,157,82,4,5,35,54,11,16,0,12,0,12,1500000US530530729062,"Block Group 2, Census Tract 729.06, Pierce County, Washington"
744,246,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,119,78,27,44,75,50,168,90,226,163,121,53,8,14,0,12,0,12,1500000US530530729071,"Block Group 1, Census Tract 729.07, Pierce County, Washington"
1556,320,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,244,117,96,58,220,96,437,162,355,165,168,90,36,33,0,12,0,12,1500000US530530729072,"Block Group 2, Census Tract 729.07, Pierce County, Washington"
